series,Store,Dept,model_used,week_ahead,forecast_date,forecast_value,forecast_low,forecast_high
S18_D11,18,11,global_gbm,2,2024-01-07,38691.77,34198.72,46922.66
S18_D11,18,11,global_gbm,3,2024-01-14,37452.95,33653.88,39741.94
S18_D11,18,11,global_gbm,4,2024-01-21,38574.76,36327.09,41076.55
S18_D11,18,11,global_gbm,5,2024-01-28,35962.83,35039.38,39433.64
S18_D11,18,11,global_gbm,6,2024-02-04,49194.84,45368.04,53984.13
S18_D11,18,11,global_gbm,7,2024-02-11,52047.08,48091.58,56001.61
S18_D11,18,11,global_gbm,8,2024-02-18,39738.7,35816.96,47102.57
S18_D12,18,12,seasonal_naive,1,2023-12-31,16343.11,15131.65,17554.57
S18_D12,18,12,seasonal_naive,2,2024-01-07,14947.31,13735.85,16158.77
S18_D12,18,12,seasonal_naive,3,2024-01-14,16567.35,15355.89,17778.81
S18_D12,18,12,seasonal_naive,4,2024-01-21,14995.22,13783.76,16206.68
S18_D12,18,12,seasonal_naive,5,2024-01-28,14205.76,12994.3,15417.22
S18_D12,18,12,seasonal_naive,6,2024-02-04,19395.03,18183.57,20606.49
S18_D12,18,12,seasonal_naive,7,2024-02-11,19684.91,18473.45,20896.37
S18_D12,18,12,seasonal_naive,8,2024-02-18,14508.24,13296.78,15719.7
S19_D01,19,1,seasonal_naive,1,2023-12-31,31528.58,28787.82,34269.34
S19_D01,19,1,seasonal_naive,2,2024-01-07,31030.4,28289.64,33771.16
S19_D01,19,1,seasonal_naive,3,2024-01-14,32683.98,29943.22,35424.74
S19_D01,19,1,seasonal_naive,4,2024-01-21,32766.33,30025.57,35507.09
S19_D01,19,1,seasonal_naive,5,2024-01-28,31631.3,28890.54,34372.06
S19_D01,19,1,seasonal_naive,6,2024-02-04,41253.09,38512.33,43993.85
S19_D01,19,1,seasonal_naive,7,2024-02-11,43166.38,40425.62,45907.14
S19_D01,19,1,seasonal_naive,8,2024-02-18,35278.68,32537.92,38019.44
S19_D02,19,2,seasonal_naive,1,2023-12-31,55328.66,48557.88,62099.44
S19_D02,19,2,seasonal_naive,2,2024-01-07,57382.09,50611.31,64152.87
S19_D02,19,2,seasonal_naive,3,2024-01-14,60645.84,53875.06,67416.62
S19_D02,19,2,seasonal_naive,4,2024-01-21,58934.5,52163.72,65705.28
S19_D02,19,2,seasonal_naive,5,2024-01-28,54610.06,47839.28,61380.84
S19_D02,19,2,seasonal_naive,6,2024-02-04,76956.95,70186.17,83727.73
S19_D02,19,2,seasonal_naive,7,2024-02-11,78412.98,71642.2,85183.76
S19_D02,19,2,seasonal_naive,8,2024-02-18,53048.25,46277.47,59819.03
S19_D03,19,3,global_gbm,1,2023-12-31,90658.71,68827.37,98591.48
S19_D03,19,3,global_gbm,2,2024-01-07,67219.1,61501.06,67219.1
S19_D03,19,3,global_gbm,3,2024-01-14,63591.14,61076.54,67475.77
S19_D03,19,3,global_gbm,4,2024-01-21,63751.68,60001.39,65476.31
S19_D03,19,3,global_gbm,5,2024-01-28,62743.74,59887.05,66438.76
S19_D03,19,3,global_gbm,6,2024-02-04,84368.98,77111.59,98809.81
S19_D03,19,3,global_gbm,7,2024-02-11,90041.27,76151.35,96242.33
S19_D03,19,3,global_gbm,8,2024-02-18,71595.05,61130.31,77205.35
S19_D04,19,4,global_gbm,1,2023-12-31,17613.13,17613.13,20556.96
S19_D04,19,4,global_gbm,2,2024-01-07,17066.69,15993.11,19375.49
S19_D04,19,4,global_gbm,3,2024-01-14,17699.69,16591.49,19622.26
S19_D04,19,4,global_gbm,4,2024-01-21,17752.05,16479.29,19787.89
S19_D04,19,4,global_gbm,5,2024-01-28,18386.68,16525.72,19627.31
S19_D04,19,4,global_gbm,6,2024-02-04,20158.93,18409.09,21205.81
S19_D04,19,4,global_gbm,7,2024-02-11,20336.17,18989.82,21699.6
S19_D04,19,4,global_gbm,8,2024-02-18,18550.74,17025.64,20351.79
S19_D05,19,5,global_gbm,1,2023-12-31,61601.58,41895.23,67561.83
S19_D05,19,5,global_gbm,2,2024-01-07,47817.11,41927.8,51485.08
S19_D05,19,5,global_gbm,3,2024-01-14,45492.27,39837.81,48562.75
S19_D05,19,5,global_gbm,4,2024-01-21,48518.68,43389.73,48716.57
S19_D05,19,5,global_gbm,5,2024-01-28,48906.92,43008.96,50636.17
S19_D05,19,5,global_gbm,6,2024-02-04,53953.81,49758.76,58935.41
S19_D05,19,5,global_gbm,7,2024-02-11,56140.06,50434.15,61091.54
S19_D05,19,5,global_gbm,8,2024-02-18,48003.77,41339.51,54545.1
S19_D06,19,6,global_gbm,1,2023-12-31,80280.75,65570.51,91663.27
S19_D06,19,6,global_gbm,2,2024-01-07,61135.41,55117.95,62999.97
S19_D06,19,6,global_gbm,3,2024-01-14,62246.87,56221.87,64030.77
S19_D06,19,6,global_gbm,4,2024-01-21,60566.1,56228.05,63939.47
S19_D06,19,6,global_gbm,5,2024-01-28,59152.55,55623.34,64674.5
S19_D06,19,6,global_gbm,6,2024-02-04,79655.97,75685.07,91860.0
S19_D06,19,6,global_gbm,7,2024-02-11,81902.01,75116.82,93101.73
S19_D06,19,6,global_gbm,8,2024-02-18,66214.53,61056.34,68979.59
S19_D07,19,7,global_gbm,1,2023-12-31,73728.9,60651.24,82788.35
S19_D07,19,7,global_gbm,2,2024-01-07,60260.77,46680.21,63759.7
S19_D07,19,7,global_gbm,3,2024-01-14,60336.08,54241.69,63866.95
S19_D07,19,7,global_gbm,4,2024-01-21,61448.93,54988.11,63668.13
S19_D07,19,7,global_gbm,5,2024-01-28,58459.55,54723.74,63946.67
S19_D07,19,7,global_gbm,6,2024-02-04,70156.44,60204.65,77479.73
S19_D07,19,7,global_gbm,7,2024-02-11,69473.49,68145.81,77734.81
S19_D07,19,7,global_gbm,8,2024-02-18,63322.92,56291.55,66455.8
S19_D08,19,8,global_gbm,1,2023-12-31,16720.78,15400.73,17933.23
S19_D08,19,8,global_gbm,2,2024-01-07,15636.69,13882.3,16754.71
S19_D08,19,8,global_gbm,3,2024-01-14,15108.66,13411.41,16060.53
S19_D08,19,8,global_gbm,4,2024-01-21,15043.9,14233.83,16496.62
S19_D08,19,8,global_gbm,5,2024-01-28,14578.99,13850.37,16337.58
S19_D08,19,8,global_gbm,6,2024-02-04,16246.62,14159.5,16535.19
S19_D08,19,8,global_gbm,7,2024-02-11,17075.08,15839.56,18154.99
S19_D08,19,8,global_gbm,8,2024-02-18,15720.98,14116.88,16951.39
S19_D09,19,9,global_gbm,1,2023-12-31,54347.0,43774.17,56696.84
S19_D09,19,9,global_gbm,2,2024-01-07,44477.94,39332.13,51145.05
S19_D09,19,9,global_gbm,3,2024-01-14,44074.02,40779.05,46287.55
S19_D09,19,9,global_gbm,4,2024-01-21,45472.41,41309.44,47374.5
S19_D09,19,9,global_gbm,5,2024-01-28,42770.62,38762.59,46984.51
S19_D09,19,9,global_gbm,6,2024-02-04,48275.0,42686.42,52615.61
S19_D09,19,9,global_gbm,7,2024-02-11,51274.12,43758.56,53645.13
S19_D09,19,9,global_gbm,8,2024-02-18,45422.47,41524.35,50228.61
S19_D10,19,10,global_gbm,1,2023-12-31,20604.78,17418.15,23119.35
S19_D10,19,10,global_gbm,2,2024-01-07,16612.64,13139.28,18165.74
S19_D10,19,10,global_gbm,3,2024-01-14,15335.64,14076.56,16551.56
S19_D10,19,10,global_gbm,4,2024-01-21,15883.71,14641.67,17228.67
S19_D10,19,10,global_gbm,5,2024-01-28,15393.81,14293.38,16725.44
S19_D10,19,10,global_gbm,6,2024-02-04,20659.33,17614.65,20854.29
S19_D10,19,10,global_gbm,7,2024-02-11,20954.35,18599.74,20954.35
S19_D10,19,10,global_gbm,8,2024-02-18,18405.93,15142.09,19483.48
S19_D11,19,11,global_gbm,1,2023-12-31,76845.74,52525.21,76845.74
S19_D11,19,11,global_gbm,2,2024-01-07,51313.63,46807.79,54295.14
S19_D11,19,11,global_gbm,3,2024-01-14,51384.89,46378.67,53329.17
S19_D11,19,11,global_gbm,4,2024-01-21,50858.58,45833.1,53283.14
S19_D11,19,11,global_gbm,5,2024-01-28,48300.98,46835.51,53846.23
S19_D11,19,11,global_gbm,6,2024-02-04,67174.0,60790.19,75404.74
S19_D11,19,11,global_gbm,7,2024-02-11,70031.96,63678.04,76908.0
S19_D11,19,11,global_gbm,8,2024-02-18,51859.98,48073.95,62394.53
S19_D12,19,12,global_gbm,1,2023-12-31,31250.11,28452.22,40778.76
S19_D12,19,12,global_gbm,2,2024-01-07,24117.31,19682.19,28558.63
S19_D12,19,12,global_gbm,3,2024-01-14,21904.37,20161.85,23223.72
S19_D12,19,12,global_gbm,4,2024-01-21,22596.36,20798.9,25017.72
S19_D12,19,12,global_gbm,5,2024-01-28,22776.06,20944.76,24313.11
S19_D12,19,12,global_gbm,6,2024-02-04,28870.33,26640.65,29755.39
S19_D12,19,12,global_gbm,7,2024-02-11,29993.72,26700.18,30720.2
S19_D12,19,12,global_gbm,8,2024-02-18,26062.49,22427.28,29948.81
S20_D01,20,1,global_gbm,1,2023-12-31,41899.79,34076.98,52011.0
S20_D01,20,1,global_gbm,2,2024-01-07,29289.19,25582.96,35687.04
S20_D01,20,1,global_gbm,3,2024-01-14,30058.25,27576.88,30534.65
S20_D01,20,1,global_gbm,4,2024-01-21,31206.56,28495.15,34109.9
S20_D01,20,1,global_gbm,5,2024-01-28,30807.13,28559.42,33039.75
S20_D01,20,1,global_gbm,6,2024-02-04,34623.24,33469.83,37046.86
S20_D01,20,1,global_gbm,7,2024-02-11,37312.37,34566.75,37826.87
S20_D01,20,1,global_gbm,8,2024-02-18,32249.39,28917.81,35673.23
S20_D02,20,2,global_gbm,1,2023-12-31,76967.73,50498.71,76967.73
S20_D02,20,2,global_gbm,2,2024-01-07,51934.19,45553.52,54004.14
S20_D02,20,2,global_gbm,3,2024-01-14,50159.67,44679.0,51240.91
S20_D02,20,2,global_gbm,4,2024-01-21,51031.98,46825.82,52507.09
S20_D02,20,2,global_gbm,5,2024-01-28,50352.46,48105.12,54618.85
S20_D02,20,2,global_gbm,6,2024-02-04,69341.31,59391.38,71490.8
S20_D02,20,2,global_gbm,7,2024-02-11,68379.74,61446.49,74909.25
S20_D02,20,2,global_gbm,8,2024-02-18,53248.55,46944.92,60235.15
S20_D03,20,3,global_gbm,1,2023-12-31,76874.59,55461.0,76874.59
S20_D03,20,3,global_gbm,2,2024-01-07,56214.77,48718.83,58184.71
S20_D03,20,3,global_gbm,3,2024-01-14,54851.57,48201.85,57387.16
S20_D03,20,3,global_gbm,4,2024-01-21,54459.59,49213.05,58137.18
S20_D03,20,3,global_gbm,5,2024-01-28,53977.97,50092.27,59115.01
S20_D03,20,3,global_gbm,6,2024-02-04,69217.92,61690.14,76583.68
S20_D03,20,3,global_gbm,7,2024-02-11,71918.34,62731.4,76975.56
S20_D03,20,3,global_gbm,8,2024-02-18,54609.22,50319.37,63475.85
S20_D04,20,4,seasonal_naive,1,2023-12-31,14098.86,7150.7,21047.02
S20_D04,20,4,seasonal_naive,2,2024-01-07,14190.93,7242.77,21139.09
S20_D04,20,4,seasonal_naive,3,2024-01-14,14814.2,7866.04,21762.36
S20_D04,20,4,seasonal_naive,4,2024-01-21,14860.25,7912.09,21808.41
S20_D04,20,4,seasonal_naive,5,2024-01-28,14107.18,7159.02,21055.34
S20_D04,20,4,seasonal_naive,6,2024-02-04,15583.99,8635.83,22532.15
S20_D04,20,4,seasonal_naive,7,2024-02-11,15085.72,8137.56,22033.88
S20_D04,20,4,seasonal_naive,8,2024-02-18,15816.77,8868.61,22764.93
S20_D05,20,5,global_gbm,1,2023-12-31,49534.73,36595.38,58022.06
S20_D05,20,5,global_gbm,2,2024-01-07,34040.89,30852.08,41418.09
S20_D05,20,5,global_gbm,3,2024-01-14,32231.07,30182.61,34658.22
S20_D05,20,5,global_gbm,4,2024-01-21,33612.2,31114.63,36329.7
S20_D05,20,5,global_gbm,5,2024-01-28,32403.88,30845.07,35599.66
S20_D05,20,5,global_gbm,6,2024-02-04,42970.92,40644.26,46709.18
S20_D05,20,5,global_gbm,7,2024-02-11,44057.71,41923.54,46839.35
S20_D05,20,5,global_gbm,8,2024-02-18,36878.85,32094.71,42078.09
S20_D06,20,6,global_gbm,1,2023-12-31,74532.23,51116.8,74532.23
S20_D06,20,6,global_gbm,2,2024-01-07,52490.5,44933.26,54306.41
S20_D06,20,6,global_gbm,3,2024-01-14,51486.92,47817.83,55364.73
S20_D06,20,6,global_gbm,4,2024-01-21,50883.4,47936.32,53174.71
S20_D06,20,6,global_gbm,5,2024-01-28,49112.32,47720.84,53435.92
S20_D06,20,6,global_gbm,6,2024-02-04,64654.71,58994.48,73620.98
S20_D06,20,6,global_gbm,7,2024-02-11,62033.06,55411.31,69128.72
S20_D06,20,6,global_gbm,8,2024-02-18,50155.66,46755.68,58810.41
S20_D07,20,7,global_gbm,1,2023-12-31,61597.28,53130.97,66485.71
S20_D07,20,7,global_gbm,2,2024-01-07,54648.88,49143.76,57479.79
S20_D07,20,7,global_gbm,3,2024-01-14,53448.59,50261.34,57602.2
S20_D07,20,7,global_gbm,4,2024-01-21,52406.22,47786.93,55358.84
S20_D07,20,7,global_gbm,5,2024-01-28,54120.53,48947.5,56774.32
S20_D07,20,7,global_gbm,6,2024-02-04,61212.31,55250.91,66528.39
S20_D07,20,7,global_gbm,7,2024-02-11,61130.87,55560.18,64933.46
S20_D07,20,7,global_gbm,8,2024-02-18,56274.66,52037.18,60733.47
S20_D08,20,8,seasonal_naive,1,2023-12-31,13510.99,12632.99,14388.99
S20_D08,20,8,seasonal_naive,2,2024-01-07,11463.04,10585.04,12341.04
S20_D08,20,8,seasonal_naive,3,2024-01-14,10694.36,9816.36,11572.36
S20_D08,20,8,seasonal_naive,4,2024-01-21,12848.33,11970.33,13726.33
S20_D08,20,8,seasonal_naive,5,2024-01-28,11597.52,10719.52,12475.52
S20_D08,20,8,seasonal_naive,6,2024-02-04,13491.45,12613.45,14369.45
S20_D08,20,8,seasonal_naive,7,2024-02-11,13089.5,12211.5,13967.5
S20_D08,20,8,seasonal_naive,8,2024-02-18,10836.04,9958.04,11714.04
S20_D09,20,9,global_gbm,1,2023-12-31,37182.34,34670.7,49098.37
S20_D09,20,9,global_gbm,2,2024-01-07,35183.06,33461.04,38014.24
S20_D09,20,9,global_gbm,3,2024-01-14,35293.48,31955.16,37436.29
S20_D09,20,9,global_gbm,4,2024-01-21,33900.16,32374.67,37027.13
S20_D09,20,9,global_gbm,5,2024-01-28,33580.71,31297.23,36671.51
S20_D09,20,9,global_gbm,6,2024-02-04,36962.68,35988.71,39775.96
S20_D09,20,9,global_gbm,7,2024-02-11,39189.32,35922.43,41974.44
S20_D09,20,9,global_gbm,8,2024-02-18,35671.36,34518.77,38404.16
S20_D10,20,10,seasonal_naive,1,2023-12-31,11272.63,10231.55,12313.71
S20_D10,20,10,seasonal_naive,2,2024-01-07,10670.53,9629.45,11711.61
S20_D10,20,10,seasonal_naive,3,2024-01-14,11176.1,10135.02,12217.18
S20_D10,20,10,seasonal_naive,4,2024-01-21,10034.75,8993.67,11075.83
S20_D10,20,10,seasonal_naive,5,2024-01-28,11497.94,10456.86,12539.02
S20_D10,20,10,seasonal_naive,6,2024-02-04,14415.18,13374.1,15456.26
S20_D10,20,10,seasonal_naive,7,2024-02-11,14233.59,13192.51,15274.67
S20_D10,20,10,seasonal_naive,8,2024-02-18,10675.62,9634.54,11716.7
S20_D11,20,11,global_gbm,1,2023-12-31,67974.64,40616.22,67974.64
S20_D11,20,11,global_gbm,2,2024-01-07,42537.66,36376.93,48237.18
S20_D11,20,11,global_gbm,3,2024-01-14,41440.31,37190.55,42245.75
S20_D11,20,11,global_gbm,4,2024-01-21,42686.0,40106.99,45184.98
S20_D11,20,11,global_gbm,5,2024-01-28,41093.77,37880.77,45334.65
S20_D11,20,11,global_gbm,6,2024-02-04,58091.23,52443.5,63230.7
S20_D11,20,11,global_gbm,7,2024-02-11,55949.93,51295.58,61754.95
S20_D11,20,11,global_gbm,8,2024-02-18,43527.64,37009.77,51752.87
S20_D12,20,12,seasonal_naive,1,2023-12-31,17140.72,15598.62,18682.82
S20_D12,20,12,seasonal_naive,2,2024-01-07,17855.55,16313.45,19397.65
S20_D12,20,12,seasonal_naive,3,2024-01-14,16056.97,14514.87,17599.07
S20_D12,20,12,seasonal_naive,4,2024-01-21,16545.19,15003.09,18087.29
S20_D12,20,12,seasonal_naive,5,2024-01-28,15909.87,14367.77,17451.97
S20_D12,20,12,seasonal_naive,6,2024-02-04,21722.09,20179.99,23264.19
S20_D12,20,12,seasonal_naive,7,2024-02-11,20106.22,18564.12,21648.32
S20_D12,20,12,seasonal_naive,8,2024-02-18,15516.27,13974.17,17058.37
